created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2022-03-29 10:28:15+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @LauschJack https://t.co/RXXWWZR7Y3,und,,['https://pbs.twimg.com/media/FPAqvYEVcAAH_Tw.jpg'],
2022-03-29 10:21:01+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,\ https://t.co/MaqsfK432r,und,,['https://pbs.twimg.com/ext_tw_video_thumb/1508751005487288326/pu/img/YRFAooMhFLw6Zn7y.jpg'],
2022-03-29 09:47:01+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,RT @v30088v: @captsingh https://t.co/6Q0R6Zywu5,und,,['https://pbs.twimg.com/ext_tw_video_thumb/1508742387258073092/pu/img/urdzn2NGzN2GhzqK.jpg'],
2022-03-29 08:47:46+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,\ https://t.co/mkflW0G4F5,und,,['https://pbs.twimg.com/ext_tw_video_thumb/1508727476695941120/pu/img/EeuxM4DH8ADxWmN5.jpg'],
2022-03-29 06:41:18+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,Good day @havdh4024 https://t.co/8YDdmfrSkT,en,,['https://pbs.twimg.com/ext_tw_video_thumb/1508695743460114438/pu/img/f3bqE3LySGazq-oY.jpg'],
2022-03-29 06:40:06+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @MomBrille https://t.co/WxA4GdoaX1,und,,['https://pbs.twimg.com/media/FO_2iSUVsAIql6l.jpg'],
2022-03-29 05:54:58+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @paulcarr5000 https://t.co/NT3RsGIbgi,und,,['https://pbs.twimg.com/ext_tw_video_thumb/1508684073996148737/pu/img/15M-E_q2sEnxkf1X.jpg'],
2022-03-29 05:37:24+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @vzke268 https://t.co/MGB9y68gTd,und,,['https://pbs.twimg.com/media/FO_oMB4UcAUWZzg.jpg'],
2022-03-29 05:35:50+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,RT @zakaradag: @captsingh https://t.co/edz04vOfVb,und,,['https://pbs.twimg.com/media/FO_luj-XsAEEv0k.jpg'],
2022-03-29 05:35:41+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,RT @zakaradag: @captsingh 😊 https://t.co/HkiMh7N7u9,und,,['https://pbs.twimg.com/media/FO_lpb_XMAIIpAI.jpg'],
2022-03-29 05:21:35+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @zakaradag https://t.co/Cm9Vx1c3sM,und,,['https://pbs.twimg.com/media/FO_kkFoVgAMIp8C.jpg'],
2022-03-29 04:30:50+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @IMsurfing2u https://t.co/dH2MLvvYN0,und,,['https://pbs.twimg.com/ext_tw_video_thumb/1508662919147315206/pu/img/6Hge0j0DqSMFP8qf.jpg'],
2022-03-29 03:43:03+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @semrasevimli44 https://t.co/jX0LXJonwB,und,,['https://pbs.twimg.com/media/FO_OA9bVQAEuLkf.jpg'],
2022-03-29 03:32:16+00:00,captsingh,🌎 World #Travelled  ■ UK Class.1 Master Mariner  ■ Specialist Maritime Consultant ⚓  ➡️ 🇺🇦 🇷🇺 ⬅️  & ᴍᴀʀɪᴛɪᴍᴇ ᴜᴘᴅᴀᴛᴇs,Singapore 🇸🇬,. @solmazbulu https://t.co/4wyF0mCRK3,und,,['https://pbs.twimg.com/media/FO_LjFDVIAELKQG.jpg'],
